TransactionID,Date,CustomerID,City,State,Region,StoreID,ProductCategory,ProductName,ProductID,Quantity,UnitPrice,TotalSale,PaymentMethod,SalesRep,Discount,Season,Membership
5929,2023-02-08,49582,Macon,Georgia,South,30,Gorras,Gorras Golf,P6437,2,169.22,280.91,Tarjeta Débito,Rep_15,0.17,Fall,Silver
5930,2023-09-20,25039,Albany,New York,Northeast,9,Gorras,Gorras Golf,P1582,5,178.72,741.69,Efectivo,Rep_6,0.17,Summer,Gold
5931,2023-11-30,53736,Scottsdale,Arizona,West,35,Gorras,Gorras Golf,P6535,1,147.94,106.52,PayPal,Rep_4,0.28,Winter,Platinum
5932,2023-10-16,22084,Phoenix,Arizona,West,43,Gorras,Gorras Golf,P9778,5,125.87,484.6,Tarjeta Crédito,Rep_10,0.23,Winter,None
5933,2023-04-04,80242,Atlanta,Georgia,South,11,Zapatos,Zapatos Golf,P7776,4,158.27,620.42,Tarjeta Crédito,Rep_3,0.02,Winter,Platinum
5934,2023-08-31,20167,San Francisco,California,West,28,Guantes,Guantes Golf,P5509,2,25.32,48.61,PayPal,Rep_10,0.04,Summer,None
5935,2023-05-11,17621,New York City,New York,Northeast,31,Zapatos,Zapatos Golf,P5331,4,23.64,69.97,Tarjeta Crédito,Rep_5,0.26,Summer,Silver
5936,2023-11-04,71489,Austin,Texas,South,50,Guantes,Guantes Golf,P5342,3,70.92,210.63,Tarjeta Débito,Rep_5,0.01,Fall,Silver
5937,2023-09-19,68695,Las Vegas,Nevada,West,10,Guantes,Guantes Golf,P6919,5,147.69,605.53,Efectivo,Rep_6,0.18,Fall,Platinum
5938,2023-07-25,82189,Phoenix,Arizona,West,31,Gorras,Gorras Golf,P3211,5,56.85,275.72,Tarjeta Débito,Rep_13,0.03,Winter,Silver
5939,2023-11-06,54884,Austin,Texas,South,31,Guantes,Guantes Golf,P3741,1,94.08,90.32,PayPal,Rep_7,0.04,Winter,Platinum
5940,2023-01-05,19964,Jacksonville,Florida,South,2,Zapatos,Zapatos Golf,P2597,2,55.82,91.54,Tarjeta Crédito,Rep_16,0.18,Fall,Platinum
5941,2023-08-22,43532,Phoenix,Arizona,West,45,Gorras,Gorras Golf,P6677,2,69.46,113.91,Efectivo,Rep_3,0.18,Summer,Gold
5942,2023-09-30,58068,Dallas,Texas,South,1,Polos,Polos Golf,P6511,2,45.2,73.22,Tarjeta Crédito,Rep_16,0.19,Summer,Gold
5943,2023-08-07,57739,San Francisco,California,West,31,Guantes,Guantes Golf,P3853,1,59.27,45.64,Tarjeta Débito,Rep_18,0.23,Spring,Silver
5944,2023-11-07,96149,Sacramento,California,West,29,Polos,Polos Golf,P3432,3,67.09,181.14,Tarjeta Débito,Rep_14,0.1,Spring,Gold
5945,2023-12-23,46777,Savannah,Georgia,South,38,Gorras,Gorras Golf,P3602,2,105.73,209.35,Efectivo,Rep_8,0.01,Spring,Gold
5946,2023-03-16,60238,Phoenix,Arizona,West,39,Gorras,Gorras Golf,P1590,5,95.31,414.6,Efectivo,Rep_12,0.13,Winter,Gold
5947,2023-11-22,80430,Tucson,Arizona,West,34,Polos,Polos Golf,P8872,2,179.95,334.71,Efectivo,Rep_4,0.07,Spring,Gold
5948,2023-01-13,96792,Las Vegas,Nevada,West,3,Zapatos,Zapatos Golf,P6379,1,72.72,64.72,Tarjeta Crédito,Rep_10,0.11,Winter,Gold
5949,2023-02-07,72061,Carson City,Nevada,West,46,Guantes,Guantes Golf,P5363,2,20.55,40.69,Tarjeta Crédito,Rep_3,0.01,Fall,Silver
5950,2023-07-25,15668,Dallas,Texas,South,37,Guantes,Guantes Golf,P7956,3,175.47,447.45,Tarjeta Débito,Rep_9,0.15,Spring,Gold
5951,2023-11-26,46444,Henderson,Nevada,West,9,Guantes,Guantes Golf,P6955,1,134.89,126.8,Efectivo,Rep_20,0.06,Fall,None
5952,2023-02-06,44621,San Diego,California,West,33,Pantalones,Pantalones Golf,P2799,3,197.5,556.95,Efectivo,Rep_12,0.06,Spring,Gold
5953,2023-04-03,23605,Reno,Nevada,West,21,Pantalones,Pantalones Golf,P7560,2,194.78,315.54,PayPal,Rep_15,0.19,Summer,Gold
5954,2023-07-12,77559,New York City,New York,Northeast,46,Pantalones,Pantalones Golf,P2481,2,96.89,191.84,PayPal,Rep_16,0.01,Summer,Platinum
5955,2023-05-21,34365,Atlanta,Georgia,South,23,Guantes,Guantes Golf,P9930,1,126.62,117.76,PayPal,Rep_8,0.07,Fall,Silver
5956,2023-01-29,28968,Chicago,Illinois,Midwest,47,Pantalones,Pantalones Golf,P5816,1,139.74,125.77,Efectivo,Rep_8,0.1,Spring,None
5957,2023-07-04,24904,Las Vegas,Nevada,West,26,Guantes,Guantes Golf,P2211,1,34.8,30.97,Efectivo,Rep_4,0.11,Winter,None
5958,2023-06-18,17310,Henderson,Nevada,West,14,Pantalones,Pantalones Golf,P5483,1,168.21,129.52,Tarjeta Crédito,Rep_16,0.23,Spring,Silver
5959,2023-06-15,76458,San Francisco,California,West,8,Polos,Polos Golf,P9748,1,77.62,58.99,Tarjeta Débito,Rep_20,0.24,Winter,Platinum
5960,2023-06-26,19956,Atlanta,Georgia,South,9,Polos,Polos Golf,P5662,4,194.42,575.48,PayPal,Rep_12,0.26,Winter,Silver
5961,2023-04-13,13441,Reno,Nevada,West,45,Guantes,Guantes Golf,P1664,1,159.65,150.07,Tarjeta Débito,Rep_5,0.06,Summer,Silver
5962,2023-04-28,51689,Mesa,Arizona,West,28,Pantalones,Pantalones Golf,P1014,4,44.62,139.21,Tarjeta Crédito,Rep_4,0.22,Summer,Platinum
5963,2023-10-30,57607,Tucson,Arizona,West,46,Zapatos,Zapatos Golf,P7723,1,128.44,119.45,Efectivo,Rep_4,0.07,Spring,Platinum
5964,2023-08-23,80339,Naperville,Illinois,Midwest,32,Gorras,Gorras Golf,P7092,5,132.72,577.33,Efectivo,Rep_12,0.13,Summer,None
5965,2023-04-08,13392,Jacksonville,Florida,South,29,Zapatos,Zapatos Golf,P3056,4,46.74,170.13,Efectivo,Rep_20,0.09,Fall,None
5966,2023-08-20,55988,Naperville,Illinois,Midwest,12,Pantalones,Pantalones Golf,P3960,3,75.32,196.59,Tarjeta Débito,Rep_16,0.13,Fall,None
5967,2023-12-01,42242,Buffalo,New York,Northeast,45,Zapatos,Zapatos Golf,P6125,3,100.7,274.91,Tarjeta Crédito,Rep_8,0.09,Winter,Gold
5968,2023-07-08,12150,Carson City,Nevada,West,36,Guantes,Guantes Golf,P6848,5,96.42,342.29,Tarjeta Débito,Rep_16,0.29,Fall,None
5969,2023-04-19,98444,Sacramento,California,West,40,Polos,Polos Golf,P5716,2,59.85,118.5,PayPal,Rep_6,0.01,Spring,Silver
5970,2023-08-12,71598,Las Vegas,Nevada,West,10,Zapatos,Zapatos Golf,P8913,2,144.57,222.64,Tarjeta Crédito,Rep_13,0.23,Fall,Silver
5971,2023-09-15,22696,Tucson,Arizona,West,11,Polos,Polos Golf,P4097,2,108.43,186.5,Tarjeta Crédito,Rep_15,0.14,Spring,None
5972,2023-10-19,81787,Springfield,Illinois,Midwest,29,Zapatos,Zapatos Golf,P9546,4,73.29,216.94,Tarjeta Crédito,Rep_12,0.26,Summer,Platinum
5973,2023-03-21,18753,Henderson,Nevada,West,29,Guantes,Guantes Golf,P1928,1,187.38,176.14,Efectivo,Rep_19,0.06,Fall,Gold
5974,2023-11-05,45325,Las Vegas,Nevada,West,12,Gorras,Gorras Golf,P8950,1,96.6,78.25,Efectivo,Rep_17,0.19,Summer,Gold
5975,2023-05-05,41079,Carson City,Nevada,West,40,Zapatos,Zapatos Golf,P3729,2,128.76,231.77,Tarjeta Débito,Rep_18,0.1,Spring,None
5976,2023-03-05,64461,Jacksonville,Florida,South,18,Pantalones,Pantalones Golf,P5118,3,149.23,380.54,Efectivo,Rep_16,0.15,Fall,Platinum
5977,2023-03-08,53198,Chicago,Illinois,Midwest,43,Gorras,Gorras Golf,P6048,4,122.24,415.62,PayPal,Rep_20,0.15,Fall,Platinum
5978,2023-07-11,57346,Dallas,Texas,South,18,Gorras,Gorras Golf,P6570,2,35.39,70.07,Efectivo,Rep_2,0.01,Spring,None
5979,2023-02-10,98814,Tucson,Arizona,West,32,Pantalones,Pantalones Golf,P1493,5,147.8,576.42,PayPal,Rep_10,0.22,Summer,Platinum
5980,2023-03-28,15491,Mesa,Arizona,West,20,Polos,Polos Golf,P2747,5,76.83,338.05,Tarjeta Débito,Rep_13,0.12,Fall,Platinum
5981,2023-08-23,72596,Augusta,Georgia,South,40,Polos,Polos Golf,P4123,4,32.37,126.89,Tarjeta Débito,Rep_1,0.02,Summer,Gold
5982,2023-02-02,76360,Augusta,Georgia,South,38,Zapatos,Zapatos Golf,P5806,1,89.87,79.09,Efectivo,Rep_16,0.12,Summer,None
5983,2023-12-13,60916,Chicago,Illinois,Midwest,32,Polos,Polos Golf,P7026,2,48.67,77.87,PayPal,Rep_16,0.2,Spring,Gold
5984,2023-09-14,94175,Sacramento,California,West,24,Gorras,Gorras Golf,P6540,2,136.85,197.06,Tarjeta Crédito,Rep_15,0.28,Fall,None
5985,2023-04-28,88345,Peoria,Illinois,Midwest,46,Guantes,Guantes Golf,P6312,4,168.43,646.77,Tarjeta Crédito,Rep_10,0.04,Spring,Platinum
5986,2023-03-21,39925,Phoenix,Arizona,West,25,Zapatos,Zapatos Golf,P8015,5,188.5,829.4,Tarjeta Crédito,Rep_13,0.12,Summer,Platinum
5987,2023-07-10,47514,Scottsdale,Arizona,West,37,Polos,Polos Golf,P1629,5,43.73,172.73,PayPal,Rep_8,0.21,Spring,Platinum
5988,2023-06-28,70677,Savannah,Georgia,South,39,Zapatos,Zapatos Golf,P3591,1,125.67,106.82,PayPal,Rep_9,0.15,Fall,Silver
5989,2023-02-15,19499,Las Vegas,Nevada,West,20,Zapatos,Zapatos Golf,P5911,2,152.15,286.04,Efectivo,Rep_16,0.06,Winter,None
5990,2023-07-15,47831,Macon,Georgia,South,12,Pantalones,Pantalones Golf,P5006,3,163.17,479.72,Efectivo,Rep_4,0.02,Summer,Gold
5991,2023-10-09,82498,New York City,New York,Northeast,16,Zapatos,Zapatos Golf,P8429,4,159.42,618.55,Tarjeta Débito,Rep_6,0.03,Winter,Gold
5992,2023-06-19,41237,Reno,Nevada,West,44,Zapatos,Zapatos Golf,P3262,1,171.9,122.05,Tarjeta Crédito,Rep_16,0.29,Spring,None
5993,2023-04-26,34342,San Diego,California,West,11,Polos,Polos Golf,P5521,4,140.88,495.9,Tarjeta Crédito,Rep_3,0.12,Winter,None
5994,2023-09-04,88240,New York City,New York,Northeast,36,Gorras,Gorras Golf,P1567,3,135.76,366.55,Tarjeta Crédito,Rep_5,0.1,Spring,Silver
5995,2023-01-30,49845,Orlando,Florida,South,44,Gorras,Gorras Golf,P9890,3,194.98,584.94,PayPal,Rep_17,0.0,Spring,None
5996,2023-05-13,41470,Chicago,Illinois,Midwest,31,Guantes,Guantes Golf,P9273,1,83.06,81.4,Tarjeta Débito,Rep_8,0.02,Fall,Platinum
5997,2023-12-21,36891,Buffalo,New York,Northeast,1,Polos,Polos Golf,P2122,4,104.88,411.13,PayPal,Rep_8,0.02,Spring,None
5998,2023-12-08,21747,Austin,Texas,South,42,Zapatos,Zapatos Golf,P9866,2,186.37,324.28,Efectivo,Rep_16,0.13,Winter,None
5999,2023-07-06,56099,Reno,Nevada,West,41,Polos,Polos Golf,P6601,1,36.16,31.46,Efectivo,Rep_8,0.13,Spring,Platinum
6000,2023-09-29,22992,Henderson,Nevada,West,22,Guantes,Guantes Golf,P5953,3,140.31,399.88,Efectivo,Rep_5,0.05,Fall,None
6001,2023-03-01,45823,Carson City,Nevada,West,49,Zapatos,Zapatos Golf,P7848,1,24.12,19.54,Tarjeta Débito,Rep_5,0.19,Summer,Gold
6002,2023-02-11,95602,Sacramento,California,West,21,Polos,Polos Golf,P4741,5,156.72,642.55,Tarjeta Crédito,Rep_8,0.18,Fall,Platinum
6003,2023-11-15,79632,Carson City,Nevada,West,42,Polos,Polos Golf,P9949,4,89.76,269.28,Tarjeta Débito,Rep_14,0.25,Summer,Gold
6004,2023-06-10,10079,Springfield,Illinois,Midwest,28,Zapatos,Zapatos Golf,P3836,2,123.35,239.3,Tarjeta Crédito,Rep_15,0.03,Fall,Gold
6005,2023-01-16,73943,Chicago,Illinois,Midwest,50,Zapatos,Zapatos Golf,P3098,4,170.12,619.24,Tarjeta Crédito,Rep_13,0.09,Winter,Silver
6006,2023-02-23,39362,Las Vegas,Nevada,West,30,Polos,Polos Golf,P8140,1,156.99,144.43,Tarjeta Débito,Rep_3,0.08,Fall,Silver
6007,2023-08-11,12081,Tampa,Florida,South,45,Gorras,Gorras Golf,P9285,2,81.84,144.04,Tarjeta Débito,Rep_6,0.12,Summer,None
6008,2023-01-25,41221,Orlando,Florida,South,37,Zapatos,Zapatos Golf,P6662,2,196.32,310.19,Efectivo,Rep_13,0.21,Summer,None
6009,2023-09-23,81387,Tampa,Florida,South,37,Polos,Polos Golf,P4943,4,179.95,590.24,PayPal,Rep_12,0.18,Winter,Platinum
6010,2023-08-20,20065,Dallas,Texas,South,37,Zapatos,Zapatos Golf,P7196,5,98.02,431.29,Efectivo,Rep_17,0.12,Spring,Platinum
6011,2023-08-22,52256,Reno,Nevada,West,17,Zapatos,Zapatos Golf,P3889,3,189.63,563.2,Tarjeta Crédito,Rep_17,0.01,Fall,None
6012,2023-06-05,78401,Tampa,Florida,South,25,Zapatos,Zapatos Golf,P7668,1,39.55,30.45,Efectivo,Rep_19,0.23,Summer,Platinum
6013,2023-02-05,27388,Buffalo,New York,Northeast,47,Polos,Polos Golf,P5403,5,46.38,185.52,Tarjeta Débito,Rep_6,0.2,Winter,Platinum
6014,2023-07-09,62270,San Diego,California,West,1,Pantalones,Pantalones Golf,P2589,5,121.86,493.53,Tarjeta Crédito,Rep_5,0.19,Summer,Platinum
6015,2023-02-06,58938,Tucson,Arizona,West,37,Guantes,Guantes Golf,P5292,2,37.45,64.41,PayPal,Rep_6,0.14,Winter,Gold
6016,2023-09-11,79282,New York City,New York,Northeast,50,Guantes,Guantes Golf,P5281,1,133.62,94.87,Tarjeta Débito,Rep_20,0.29,Fall,Platinum
6017,2023-12-19,38605,Jacksonville,Florida,South,42,Polos,Polos Golf,P3567,2,178.64,282.25,Tarjeta Crédito,Rep_4,0.21,Winter,Silver
6018,2023-08-04,22191,Naperville,Illinois,Midwest,18,Pantalones,Pantalones Golf,P2697,5,31.1,130.62,Efectivo,Rep_16,0.16,Summer,Platinum
6019,2023-03-19,88074,Reno,Nevada,West,33,Gorras,Gorras Golf,P8721,3,28.45,82.79,Tarjeta Crédito,Rep_7,0.03,Summer,None
6020,2023-05-09,85118,Dallas,Texas,South,17,Gorras,Gorras Golf,P9046,1,25.55,24.53,Tarjeta Crédito,Rep_3,0.04,Fall,Gold
6021,2023-11-02,60349,Henderson,Nevada,West,34,Pantalones,Pantalones Golf,P7950,3,170.11,398.06,Efectivo,Rep_20,0.22,Spring,Gold
6022,2023-03-15,69088,Scottsdale,Arizona,West,29,Guantes,Guantes Golf,P4738,1,37.87,36.36,Efectivo,Rep_14,0.04,Summer,Platinum
6023,2023-09-17,48060,Jacksonville,Florida,South,48,Guantes,Guantes Golf,P3953,2,21.33,32.42,Efectivo,Rep_2,0.24,Winter,None
6024,2023-08-14,77767,Macon,Georgia,South,19,Polos,Polos Golf,P9574,4,160.44,558.33,Tarjeta Débito,Rep_12,0.13,Winter,None
6025,2023-05-03,79675,San Francisco,California,West,48,Pantalones,Pantalones Golf,P4940,4,86.46,290.51,Tarjeta Débito,Rep_6,0.16,Fall,Silver
6026,2024-01-01,16974,Scottsdale,Arizona,West,4,Gorras,Gorras Golf,P1728,2,183.28,326.24,Efectivo,Rep_20,0.11,Winter,None
6027,2023-10-14,30176,Orlando,Florida,South,18,Zapatos,Zapatos Golf,P5964,3,148.56,320.89,Tarjeta Crédito,Rep_8,0.28,Winter,Silver
6028,2023-08-04,20611,Macon,Georgia,South,30,Guantes,Guantes Golf,P8921,5,158.47,586.34,Efectivo,Rep_4,0.26,Fall,Silver
6029,2023-01-21,91172,Mesa,Arizona,West,14,Polos,Polos Golf,P6976,3,102.91,262.42,Tarjeta Crédito,Rep_15,0.15,Spring,Silver
6030,2023-06-06,33522,Rochester,New York,Northeast,46,Guantes,Guantes Golf,P4350,3,79.86,210.83,Tarjeta Débito,Rep_20,0.12,Spring,Silver
6031,2023-03-25,98808,Buffalo,New York,Northeast,4,Gorras,Gorras Golf,P2486,1,183.26,137.44,PayPal,Rep_20,0.25,Spring,None
6032,2023-12-22,36673,Reno,Nevada,West,41,Polos,Polos Golf,P5613,3,163.32,455.66,Tarjeta Débito,Rep_15,0.07,Summer,Gold
6033,2023-06-27,94913,Chicago,Illinois,Midwest,27,Polos,Polos Golf,P4372,5,115.87,527.21,PayPal,Rep_5,0.09,Spring,None
6034,2023-08-15,48050,Houston,Texas,South,33,Polos,Polos Golf,P3829,4,76.59,275.72,Tarjeta Crédito,Rep_5,0.1,Summer,Platinum
6035,2023-11-28,56340,San Diego,California,West,1,Pantalones,Pantalones Golf,P3981,1,47.38,46.91,Tarjeta Crédito,Rep_14,0.01,Winter,None
6036,2023-02-14,10187,Tampa,Florida,South,3,Pantalones,Pantalones Golf,P6884,2,150.18,216.26,Tarjeta Débito,Rep_7,0.28,Spring,Platinum
6037,2023-07-13,40409,Carson City,Nevada,West,15,Polos,Polos Golf,P9090,3,187.94,479.25,Tarjeta Débito,Rep_9,0.15,Winter,Gold
6038,2023-10-16,34316,San Antonio,Texas,South,7,Pantalones,Pantalones Golf,P1628,1,164.06,127.97,Efectivo,Rep_9,0.22,Spring,Gold
6039,2023-05-10,92977,New York City,New York,Northeast,12,Guantes,Guantes Golf,P1075,5,82.42,333.8,Tarjeta Débito,Rep_19,0.19,Spring,Silver
6040,2023-08-20,90218,Springfield,Illinois,Midwest,22,Pantalones,Pantalones Golf,P2890,5,177.72,666.45,Efectivo,Rep_14,0.25,Summer,Gold
6041,2023-10-07,16932,Albany,New York,Northeast,1,Gorras,Gorras Golf,P4366,2,138.03,267.78,PayPal,Rep_8,0.03,Summer,Platinum
6042,2023-09-10,76630,Orlando,Florida,South,14,Gorras,Gorras Golf,P3601,2,158.41,256.62,Tarjeta Crédito,Rep_13,0.19,Fall,Platinum
6043,2023-10-17,81523,Peoria,Illinois,Midwest,21,Guantes,Guantes Golf,P5020,5,124.94,537.24,Efectivo,Rep_5,0.14,Winter,Platinum
6044,2023-06-12,70342,San Antonio,Texas,South,15,Polos,Polos Golf,P5511,1,69.64,64.07,Efectivo,Rep_5,0.08,Summer,Silver
6045,2023-10-05,36526,Los Angeles,California,West,26,Gorras,Gorras Golf,P4836,4,122.67,353.29,Tarjeta Crédito,Rep_5,0.28,Spring,Platinum
6046,2023-06-16,35996,Sacramento,California,West,28,Guantes,Guantes Golf,P2194,1,142.06,140.64,PayPal,Rep_4,0.01,Summer,Gold
6047,2023-10-07,43213,Springfield,Illinois,Midwest,26,Gorras,Gorras Golf,P3941,5,134.18,664.19,Tarjeta Crédito,Rep_17,0.01,Winter,Silver
6048,2023-10-12,98632,Augusta,Georgia,South,19,Guantes,Guantes Golf,P1544,4,93.44,265.37,Tarjeta Débito,Rep_7,0.29,Fall,Silver
6049,2023-03-22,84856,Austin,Texas,South,4,Pantalones,Pantalones Golf,P1538,1,52.72,46.92,Tarjeta Crédito,Rep_16,0.11,Summer,Gold
6050,2023-09-01,21206,Henderson,Nevada,West,14,Zapatos,Zapatos Golf,P9323,4,108.96,331.24,PayPal,Rep_12,0.24,Spring,None
6051,2023-12-15,53687,Mesa,Arizona,West,48,Pantalones,Pantalones Golf,P8014,5,160.0,704.0,Tarjeta Crédito,Rep_16,0.12,Winter,None
6052,2023-01-15,30930,New York City,New York,Northeast,36,Gorras,Gorras Golf,P3802,3,154.75,385.33,Tarjeta Crédito,Rep_12,0.17,Summer,Silver
6053,2023-08-30,24764,Augusta,Georgia,South,22,Gorras,Gorras Golf,P5629,3,32.53,69.29,PayPal,Rep_9,0.29,Winter,None
6054,2023-09-13,20257,Atlanta,Georgia,South,34,Zapatos,Zapatos Golf,P5346,1,146.84,133.62,Tarjeta Crédito,Rep_2,0.09,Winter,Platinum
6055,2023-09-04,68907,Albany,New York,Northeast,44,Polos,Polos Golf,P9054,4,68.25,251.16,PayPal,Rep_19,0.08,Winter,None
6056,2023-02-21,16776,San Francisco,California,West,1,Zapatos,Zapatos Golf,P1832,1,182.48,155.11,Tarjeta Crédito,Rep_16,0.15,Spring,Gold
6057,2023-07-13,45422,Naperville,Illinois,Midwest,18,Zapatos,Zapatos Golf,P2055,1,91.87,70.74,Tarjeta Débito,Rep_11,0.23,Spring,Silver
6058,2023-02-19,45065,Tampa,Florida,South,9,Gorras,Gorras Golf,P4951,5,89.36,402.12,Tarjeta Crédito,Rep_20,0.1,Fall,Silver
6059,2023-09-06,70570,Springfield,Illinois,Midwest,2,Guantes,Guantes Golf,P3026,4,36.05,103.82,Tarjeta Crédito,Rep_11,0.28,Winter,Platinum
6060,2023-02-20,43605,Macon,Georgia,South,36,Gorras,Gorras Golf,P2899,3,165.4,352.3,Tarjeta Crédito,Rep_2,0.29,Spring,Platinum
6061,2023-01-26,85470,Savannah,Georgia,South,48,Pantalones,Pantalones Golf,P7309,5,172.01,679.44,PayPal,Rep_17,0.21,Summer,None
6062,2023-12-11,25435,New York City,New York,Northeast,37,Pantalones,Pantalones Golf,P6045,4,100.28,393.1,PayPal,Rep_14,0.02,Summer,Gold
6063,2023-05-30,52918,Peoria,Illinois,Midwest,25,Zapatos,Zapatos Golf,P5311,2,182.05,353.18,PayPal,Rep_4,0.03,Spring,Platinum
6064,2023-10-09,66440,San Diego,California,West,18,Polos,Polos Golf,P7383,4,149.29,435.93,Tarjeta Débito,Rep_3,0.27,Winter,Gold
6065,2023-03-30,60617,San Francisco,California,West,44,Guantes,Guantes Golf,P9012,5,148.4,534.24,PayPal,Rep_5,0.28,Fall,None
6066,2023-04-21,79581,Reno,Nevada,West,16,Pantalones,Pantalones Golf,P3305,1,147.41,114.98,Efectivo,Rep_1,0.22,Winter,Gold
6067,2023-09-01,40983,Atlanta,Georgia,South,4,Zapatos,Zapatos Golf,P9690,5,174.93,621.0,Tarjeta Crédito,Rep_13,0.29,Fall,Platinum
6068,2023-02-09,23543,Jacksonville,Florida,South,16,Zapatos,Zapatos Golf,P7014,2,36.72,69.03,Tarjeta Débito,Rep_8,0.06,Spring,Gold
6069,2023-02-24,33561,Sacramento,California,West,6,Polos,Polos Golf,P2843,2,185.15,262.91,PayPal,Rep_11,0.29,Summer,None
6070,2023-10-03,44655,Sacramento,California,West,18,Guantes,Guantes Golf,P3926,5,95.99,403.16,Efectivo,Rep_7,0.16,Summer,Silver
6071,2023-07-22,22016,Orlando,Florida,South,23,Guantes,Guantes Golf,P8059,2,175.82,341.09,Efectivo,Rep_13,0.03,Winter,Platinum
6072,2023-01-22,66057,San Diego,California,West,43,Zapatos,Zapatos Golf,P6569,1,49.21,46.26,Efectivo,Rep_12,0.06,Fall,None
6073,2023-09-26,32374,Augusta,Georgia,South,20,Polos,Polos Golf,P9772,4,38.39,133.6,PayPal,Rep_8,0.13,Fall,None
6074,2023-06-29,64269,Carson City,Nevada,West,39,Guantes,Guantes Golf,P8300,2,138.16,243.16,Tarjeta Débito,Rep_3,0.12,Fall,Platinum
6075,2023-09-21,45258,Carson City,Nevada,West,11,Zapatos,Zapatos Golf,P4916,5,41.53,184.81,Tarjeta Crédito,Rep_13,0.11,Fall,Platinum
6076,2023-03-22,13346,Reno,Nevada,West,42,Polos,Polos Golf,P5633,3,68.41,201.13,Efectivo,Rep_2,0.02,Summer,Silver
6077,2023-10-09,96094,Savannah,Georgia,South,27,Zapatos,Zapatos Golf,P8820,2,60.49,107.67,PayPal,Rep_13,0.11,Spring,None
6078,2023-07-17,17408,Springfield,Illinois,Midwest,24,Polos,Polos Golf,P9694,2,49.82,74.73,Efectivo,Rep_12,0.25,Summer,Silver
6079,2023-12-08,65168,Springfield,Illinois,Midwest,23,Guantes,Guantes Golf,P1771,5,147.68,657.18,Efectivo,Rep_1,0.11,Summer,Platinum
6080,2023-06-16,93103,Dallas,Texas,South,38,Pantalones,Pantalones Golf,P7662,1,150.66,114.5,Efectivo,Rep_4,0.24,Winter,Silver
6081,2023-09-26,62765,Los Angeles,California,West,42,Zapatos,Zapatos Golf,P8815,3,191.87,523.81,Tarjeta Crédito,Rep_19,0.09,Summer,Silver
6082,2023-04-10,62102,Peoria,Illinois,Midwest,45,Pantalones,Pantalones Golf,P1202,3,32.51,71.2,PayPal,Rep_5,0.27,Winter,Platinum
6083,2023-03-21,32852,Albany,New York,Northeast,24,Polos,Polos Golf,P7723,2,164.21,325.14,Tarjeta Crédito,Rep_4,0.01,Summer,None
6084,2023-02-02,71891,Springfield,Illinois,Midwest,28,Gorras,Gorras Golf,P4806,2,196.43,385.0,Tarjeta Crédito,Rep_14,0.02,Spring,None
6085,2023-11-09,44037,Albany,New York,Northeast,28,Polos,Polos Golf,P9075,1,58.66,49.86,PayPal,Rep_12,0.15,Spring,Platinum
6086,2023-08-31,82858,Albany,New York,Northeast,3,Guantes,Guantes Golf,P8509,5,78.55,318.13,Tarjeta Débito,Rep_17,0.19,Summer,Gold
6087,2023-04-26,61226,Tampa,Florida,South,23,Guantes,Guantes Golf,P4867,4,184.03,522.65,Tarjeta Débito,Rep_18,0.29,Spring,Platinum
6088,2023-03-23,26351,Miami,Florida,South,20,Pantalones,Pantalones Golf,P3136,4,182.44,583.81,Tarjeta Crédito,Rep_18,0.2,Spring,Platinum
6089,2023-01-16,73892,Las Vegas,Nevada,West,28,Polos,Polos Golf,P2859,3,126.15,348.17,Tarjeta Débito,Rep_15,0.08,Fall,None
6090,2023-03-18,58378,Orlando,Florida,South,22,Pantalones,Pantalones Golf,P1395,2,192.9,339.5,Efectivo,Rep_5,0.12,Spring,Silver
6091,2023-07-22,47696,Peoria,Illinois,Midwest,4,Gorras,Gorras Golf,P9521,3,98.73,284.34,Tarjeta Débito,Rep_12,0.04,Winter,Silver
6092,2023-07-03,97231,Carson City,Nevada,West,43,Pantalones,Pantalones Golf,P3806,4,136.22,441.35,Tarjeta Débito,Rep_5,0.19,Spring,None
6093,2023-08-28,80628,Chicago,Illinois,Midwest,43,Gorras,Gorras Golf,P9131,4,49.38,189.62,Efectivo,Rep_8,0.04,Spring,Platinum
6094,2023-08-21,70144,Tucson,Arizona,West,47,Guantes,Guantes Golf,P5129,4,186.67,664.55,Tarjeta Crédito,Rep_4,0.11,Winter,Silver
6095,2023-11-10,13265,Phoenix,Arizona,West,21,Guantes,Guantes Golf,P2854,5,167.91,822.76,PayPal,Rep_14,0.02,Summer,None
6096,2023-01-28,41057,Carson City,Nevada,West,8,Pantalones,Pantalones Golf,P8150,3,53.55,128.52,Tarjeta Crédito,Rep_19,0.2,Summer,Silver
6097,2023-03-05,70080,Mesa,Arizona,West,43,Zapatos,Zapatos Golf,P4252,2,194.68,303.7,Tarjeta Crédito,Rep_11,0.22,Summer,Platinum
6098,2023-08-21,35278,Augusta,Georgia,South,44,Zapatos,Zapatos Golf,P3753,3,22.77,66.26,Tarjeta Débito,Rep_1,0.03,Fall,Platinum
6099,2023-02-10,82225,Mesa,Arizona,West,49,Gorras,Gorras Golf,P5269,5,71.39,264.14,Tarjeta Débito,Rep_17,0.26,Summer,None
6100,2023-09-26,77697,Jacksonville,Florida,South,34,Guantes,Guantes Golf,P1788,4,58.93,176.79,Tarjeta Débito,Rep_13,0.25,Winter,Silver
